step,amount,isFraud,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,original_error,is_transfer_or_cashout,fraud_prone,transfer_high_amount
712,344886.44,1,0,0,0,0,1,0.0,1,1,1
284,209290.05,0,0,1,0,0,0,-201282.05,1,1,0
478,30213.87,0,0,1,0,0,0,-30213.87,1,1,0
260,89391.19,0,0,1,0,0,0,-89391.19,1,1,0
120,767760.27,0,0,0,0,0,1,-767760.27,1,1,1
36,30499.85,0,0,0,0,1,0,-20574.85,0,0,0
613,2155569.91,1,0,1,0,0,0,0.0,1,1,0
20,30532.36,0,1,0,0,0,0,38893.12737097897,0,0,0
94,1454592.61,1,0,1,0,0,0,0.0,1,1,0
280,300554.02,0,0,1,0,0,0,-300554.02,1,1,0
202,1200592.77,0,0,0,0,0,1,-1200592.77,1,1,1
9,347792.6,0,0,1,0,0,0,-347792.6,1,1,0
33,149064.6,0,1,0,0,0,0,5917673.227391937,0,0,0
140,7808.57,0,0,0,0,1,0,22026.429502349703,0,0,0
212,4170.64,0,0,0,0,1,0,881096.6710607013,0,0,0
390,964544.37,1,0,1,0,0,0,0.0,1,1,0
229,17418.84,0,0,1,0,0,0,-17418.84,1,1,0
35,251737.02,0,0,1,0,0,0,-245764.02,1,1,0
588,480193.43,0,0,0,0,0,1,-279707.43,1,1,1
210,10424.82,0,0,0,0,1,0,52739.30665857924,0,0,0
673,145067.24,1,0,0,0,0,1,0.0,1,1,0
254,13229.9,0,0,0,0,1,0,-13229.9,0,0,0
605,247877.03,1,0,1,0,0,0,0.0,1,1,0
202,37073.02,0,0,1,0,0,0,-37073.02,1,1,0
17,240766.86,0,1,0,0,0,0,-230857.29197183656,0,0,0
251,25819.95,0,0,0,0,1,0,-25411.95,0,0,0
347,20952.6,0,0,0,0,1,0,-20952.6,0,0,0
692,466218.08,1,0,1,0,0,0,0.0,1,1,0
82,45077.1,1,0,1,0,0,0,0.0,1,1,0
261,42938.47,0,0,1,0,0,0,-42938.47,1,1,0
252,76200.04,1,0,1,0,0,0,0.0,1,1,0
548,28893.58,0,1,0,0,0,0,2199383.6703703334,0,0,0
250,100576.06,0,1,0,0,0,0,1926038.5496799522,0,0,0
157,378037.51,0,0,1,0,0,0,-378037.51,1,1,0
228,158386.76,0,0,1,0,0,0,-128156.76000000001,1,1,0
282,32211.98,0,0,1,0,0,0,18064.217713846472,1,1,0
154,390361.96,0,0,1,0,0,0,-287147.96,1,1,0
44,204759.79,0,0,1,0,0,0,-201575.79,1,1,0
372,113429.44,0,0,1,0,0,0,-112521.44,1,1,0
208,524354.69,0,1,0,0,0,0,-482487.9367656839,0,0,0
270,1998327.96,1,0,1,0,0,0,0.0,1,1,0
399,104428.23,0,0,1,0,0,0,-104428.23,1,1,0
446,171878.27,1,0,1,0,0,0,0.0,1,1,0
260,3483.85,0,0,0,0,1,0,25107.77862337397,0,0,0
135,356.49,0,0,0,0,1,0,47158.74847581182,0,0,0
288,28636.24,1,0,0,0,0,1,0.0,1,1,0
654,668595.91,1,0,0,0,0,1,0.0,1,1,1
327,415785.89,1,0,0,0,0,1,0.0,1,1,1
22,21543.37,0,0,0,0,1,0,-21543.37,0,0,0
617,10000000.0,1,0,0,0,0,1,2542649.5212765913,1,1,1
235,229519.39,0,1,0,0,0,0,-212002.80734355515,0,0,0
164,6843.93,0,0,0,0,1,0,19946.168661254498,0,0,0
111,1129884.18,1,0,0,0,0,1,0.0,1,1,1
284,800115.05,1,0,0,0,0,1,0.0,1,1,1
187,178752.44,0,0,1,0,0,0,-178752.44,1,1,0
207,7751.11,0,0,0,0,1,0,367765.07476280583,0,0,0
14,720.93,0,0,0,0,1,0,-356.92999999999995,0,0,0
564,112222.62,0,1,0,0,0,0,3452076.7225178718,0,0,0
518,1165187.89,1,0,1,0,0,0,0.0,1,1,0
48,35861.02,0,1,0,0,0,0,1432162.4064279273,0,0,0
298,157638.82,0,0,1,0,0,0,-157638.82,1,1,0
410,4900487.15,1,0,1,0,0,0,0.0,1,1,0
182,168224.6,0,0,1,0,0,0,-168224.6,1,1,0
13,527401.14,0,0,0,0,0,1,-527401.14,1,1,1
157,4743.06,0,0,0,0,1,0,16843.20766026366,0,0,0
109,94613.12,1,0,0,0,0,1,0.0,1,1,0
186,8424.41,0,0,0,0,1,0,-3813.2200000000003,0,0,0
356,117881.99,0,0,1,0,0,0,-117881.99,1,1,0
10,27145.28,0,0,0,0,1,0,-27145.28,0,0,0
42,1068851.76,0,0,0,0,0,1,-942902.76,1,1,1
209,158333.94,0,0,1,0,0,0,-149236.94,1,1,0
404,103545.16,0,1,0,0,0,0,2163883.7711819494,0,0,0
495,987470.17,1,0,0,0,0,1,0.0,1,1,1
236,16365.06,0,0,0,0,1,0,-16365.06,0,0,0
12,197426.29,0,1,0,0,0,0,-52253.31435686766,0,0,0
158,27723.34,1,0,0,0,0,1,0.0,1,1,0
259,240895.4,0,1,0,0,0,0,7800149.810410083,0,0,0
393,29431.93,0,1,0,0,0,0,632.0761351400361,0,0,0
11,13187.78,0,0,0,0,1,0,685583.4019534896,0,0,0
42,19511.87,0,0,0,0,1,0,-19511.87,0,0,0
154,533.26,0,0,0,0,1,0,98314.35394748603,0,0,0
582,181543.89,1,0,0,0,0,1,0.0,1,1,0
234,292586.76,0,1,0,0,0,0,11422825.918914955,0,0,0
345,19070.5,0,0,0,0,1,0,85444.14423724647,0,0,0
133,72482.99,0,0,1,0,0,0,-72482.99,1,1,0
159,27570.17,0,0,1,0,0,0,-27570.17,1,1,0
41,114669.13,0,0,0,0,0,1,-45304.130000000005,1,1,0
325,30846.84,1,0,1,0,0,0,0.0,1,1,0
639,49199.2,1,0,1,0,0,0,0.0,1,1,0
36,287894.92,0,0,1,0,0,0,-287894.92,1,1,0
10,272207.94,0,1,0,0,0,0,3019030.77375669,0,0,0
298,91117.71,0,0,1,0,0,0,-91117.71,1,1,0
108,566142.89,1,0,0,0,0,1,0.0,1,1,1
236,26250.49,0,0,0,0,1,0,-10046.490000000002,0,0,0
189,8142.86,0,0,0,0,1,0,-8142.86,0,0,0
188,3671853.86,1,0,1,0,0,0,0.0,1,1,0
280,9113.48,0,0,0,0,1,0,-9113.48,0,0,0
252,28395.31,0,1,0,0,0,0,25116.376509982616,0,0,0
302,58220.11,0,1,0,0,0,0,85276.67531400609,0,0,0
43,248457.02,0,1,0,0,0,0,-197781.62868709437,0,0,0
14,328504.0,0,1,0,0,0,0,-314947.7427823669,0,0,0
44,1674.66,0,0,0,0,1,0,15966.811064490237,0,0,0
284,188289.98,0,0,1,0,0,0,-188289.98,1,1,0
350,18176.53,0,0,0,0,1,0,314400.08153492736,0,0,0
40,312717.44,0,0,1,0,0,0,-312717.44,1,1,0
625,3020974.53,1,0,1,0,0,0,0.0,1,1,0
39,45115.67,0,1,0,0,0,0,-36780.556738932326,0,0,0
321,351268.75,1,0,1,0,0,0,0.0,1,1,0
347,17055.49,0,0,0,0,1,0,198048.7836647595,0,0,0
648,468638.03,1,0,0,0,0,1,0.0,1,1,1
590,392869.94,0,0,1,0,0,0,-331068.94,1,1,0
542,5166393.44,1,0,1,0,0,0,0.0,1,1,0
10,153409.92,0,0,1,0,0,0,-153409.92,1,1,0
136,198895.88,0,0,1,0,0,0,-198895.88,1,1,0
436,591766.42,1,0,1,0,0,0,0.0,1,1,0
13,133447.97,0,0,1,0,0,0,-133447.97,1,1,0
353,918.24,0,0,1,0,0,0,-918.24,1,1,0
234,64124.75,0,1,0,0,0,0,-45750.070695986426,0,0,0
297,93438.95,0,1,0,0,0,0,-72550.59693130752,0,0,0
372,299172.82,1,0,1,0,0,0,0.0,1,1,0
18,25989.73,0,1,0,0,0,0,6367218.035193735,0,0,0
237,10280.58,0,0,0,0,1,0,-10152.58,0,0,0
592,1798215.73,1,0,1,0,0,0,0.0,1,1,0
167,21190.06,0,0,0,0,1,0,-21190.06,0,0,0
398,489944.93,1,0,0,0,0,1,0.0,1,1,1
210,3846.68,0,0,0,0,1,0,205945.0845709028,0,0,0
36,819503.92,1,0,0,0,0,1,0.0,1,1,1
36,10369.52,0,0,0,0,1,0,203597.9960323298,0,0,0
37,4303.14,0,0,0,0,1,0,43477.46973346927,0,0,0
374,19491.26,0,0,0,0,1,0,12269.714262212037,0,0,0
44,53919.26,0,0,1,0,0,0,-53919.26,1,1,0
157,148528.55,0,0,1,0,0,0,524753.2792895089,1,1,0
12,22691.52,0,0,0,0,1,0,47305.71536493776,0,0,0
284,4343.91,0,0,0,0,1,0,-4343.91,0,0,0
43,58302.93,0,1,0,0,0,0,3301093.985516982,0,0,0
563,13865.87,0,1,0,0,0,0,86878.48059737295,0,0,0
202,87434.46,0,0,1,0,0,0,-87434.46,1,1,0
307,168375.57,0,1,0,0,0,0,2891245.942622643,0,0,0
42,192007.84,0,1,0,0,0,0,-191495.00802720946,0,0,0
37,7445.49,0,0,0,0,1,0,30870.682070583498,0,0,0
33,83285.45,0,0,1,0,0,0,-73113.45,1,1,0
690,12170.24,0,0,0,0,1,0,-12170.24,0,0,0
1,25071.46,1,0,0,0,0,1,0.0,1,1,0
422,2897907.81,1,0,1,0,0,0,0.0,1,1,0
99,4589441.44,1,0,1,0,0,0,0.0,1,1,0
229,66650.17,0,1,0,0,0,0,10508237.819722788,0,0,0
254,541115.02,1,0,0,0,0,1,0.0,1,1,1
584,777448.03,1,0,0,0,0,1,0.0,1,1,1
259,14049.57,0,0,0,0,1,0,31425.984248362634,0,0,0
16,135316.37,0,1,0,0,0,0,2339706.6950031337,0,0,0
155,317216.07,0,1,0,0,0,0,-75866.3031532534,0,0,0
265,3929113.14,1,0,0,0,0,1,0.0,1,1,1
15,17235.92,0,0,0,0,1,0,2941.0904124323897,0,0,0
261,11242.84,0,0,0,0,1,0,40293.55576522056,0,0,0
379,286608.88,0,1,0,0,0,0,-217713.66133082233,0,0,0
636,654250.76,1,0,1,0,0,0,0.0,1,1,0
279,58638.93,0,1,0,0,0,0,700386.0057755301,0,0,0
331,284476.97,0,0,1,0,0,0,-284476.97,1,1,0
21,20054.24,0,0,0,0,1,0,11369.420408382171,0,0,0
16,373360.79,0,1,0,0,0,0,-373128.6209591597,0,0,0
178,364053.71,0,1,0,0,0,0,-264156.7575637723,0,0,0
375,40243.08,0,0,1,0,0,0,-28446.08,1,1,0
304,2798737.24,0,0,0,0,0,1,-2798737.24,1,1,1
255,667257.72,1,0,0,0,0,1,0.0,1,1,1
180,42978.32,0,1,0,0,0,0,-12802.520490484778,0,0,0
372,174137.85,0,1,0,0,0,0,-152146.03659849928,0,0,0
194,911895.71,1,0,0,0,0,1,0.0,1,1,1
16,36722.47,0,0,0,0,1,0,-4217.07,0,0,0
210,4523.64,0,0,0,0,1,0,-3753.6400000000003,0,0,0
331,398219.08,1,0,1,0,0,0,0.0,1,1,0
185,15541.9,0,0,1,0,0,0,-4788.9,1,1,0
202,65801.21,0,0,1,0,0,0,-65801.21,1,1,0
214,30195.4,0,1,0,0,0,0,16553248.364264388,0,0,0
741,48442.88,1,0,0,0,0,1,0.0,1,1,0
117,466359.63,1,0,1,0,0,0,0.0,1,1,0
330,1031608.37,1,0,1,0,0,0,0.0,1,1,0
490,1048388.34,1,0,1,0,0,0,0.0,1,1,0
252,199521.51,0,0,1,0,0,0,-198560.51,1,1,0
130,14237.99,0,0,0,0,1,0,-14237.99,0,0,0
252,298146.58,0,0,1,0,0,0,-267845.58,1,1,0
83,365099.76,1,0,0,0,0,1,0.0,1,1,1
703,13024.95,1,0,0,0,0,1,0.0,1,1,0
316,607684.02,1,0,0,0,0,1,0.0,1,1,1
368,200419.12,1,0,1,0,0,0,0.0,1,1,0
148,208630.6,1,0,1,0,0,0,0.0,1,1,0
280,268762.37,1,0,0,0,0,1,0.0,1,1,1
350,34187.17,0,0,1,0,0,0,522852.78291768703,1,1,0
612,7152702.53,0,0,0,0,0,1,-7152702.53,1,1,1
42,1566057.28,1,0,0,0,0,1,0.0,1,1,1
37,379888.98,0,0,1,0,0,0,-379888.98,1,1,0
260,2750.28,0,0,0,0,1,0,27418.500617623922,0,0,0
280,3810.34,0,0,0,0,1,0,-2201.34,0,0,0
134,151126.46,0,0,1,0,0,0,-148042.46,1,1,0
17,13671.95,0,0,0,0,1,0,351801.5391383422,0,0,0
712,367207.98,1,0,1,0,0,0,0.0,1,1,0
513,168033.36,1,0,1,0,0,0,0.0,1,1,0
225,1904.2,0,0,0,0,0,1,-1904.2,1,1,0
737,190100.29,1,0,0,0,0,1,0.0,1,1,0
260,88363.9,0,0,1,0,0,0,-67003.9,1,1,0
456,79717.14,1,0,0,0,0,1,0.0,1,1,0
14,88308.1,0,0,0,0,0,1,-88300.1,1,1,0
290,3275.33,1,0,0,0,0,1,0.0,1,1,0
736,537539.57,1,0,0,0,0,1,0.0,1,1,1
183,174303.38,0,1,0,0,0,0,-160111.52689774113,0,0,0
285,55436.06,0,0,1,0,0,0,-55436.06,1,1,0
394,336849.08,0,1,0,0,0,0,2571609.547274343,0,0,0
43,360513.49,0,0,0,0,0,1,-360513.49,1,1,1
348,363280.42,0,0,1,0,0,0,-321660.42,1,1,0
276,165845.06,0,0,1,0,0,0,-165845.06,1,1,0
395,147615.19,0,0,1,0,0,0,-147615.19,1,1,0
178,1214801.39,0,0,0,0,0,1,-1006372.3899999999,1,1,1
206,9190.44,0,0,0,0,1,0,1776.0730728347717,0,0,0
398,5618179.9,1,0,1,0,0,0,0.0,1,1,0
332,83164.5,0,1,0,0,0,0,-83021.8304378944,0,0,0
303,242219.08,0,0,1,0,0,0,-237240.08,1,1,0
155,285497.08,0,0,0,0,0,1,-285497.08,1,1,1
305,1617094.08,0,0,0,0,0,1,-1607931.08,1,1,1
138,192809.56,0,0,0,0,0,1,-171917.56,1,1,0
375,8596.25,0,0,0,0,1,0,-8596.25,0,0,0
34,434954.8,0,0,1,0,0,0,-434954.8,1,1,0
230,11343.7,0,0,0,0,1,0,250145.87014680606,0,0,0
394,25436.38,0,0,0,0,1,0,24840.49932177945,0,0,0
259,186259.06,0,0,1,0,0,0,-136025.06,1,1,0
467,636942.02,1,0,1,0,0,0,0.0,1,1,0
140,61539.87,0,0,1,0,0,0,-60504.87,1,1,0
179,304786.41,0,0,1,0,0,0,-304786.41,1,1,0
284,335302.1,0,0,1,0,0,0,-335302.1,1,1,0
285,178416.96,0,1,0,0,0,0,-168413.10650287964,0,0,0
277,464652.02,0,0,0,0,0,1,-464652.02,1,1,1
179,241875.78,0,0,1,0,0,0,-241875.78,1,1,0
684,1430050.84,1,0,0,0,0,1,0.0,1,1,1
356,5978.12,0,0,0,0,1,0,38944.95979831192,0,0,0
403,144037.49,0,1,0,0,0,0,-141592.38474992197,0,0,0
378,43049.44,0,1,0,0,0,0,10834716.823817203,0,0,0
137,45507.53,0,0,0,0,1,0,-45507.53,0,0,0
352,144426.89,0,1,0,0,0,0,1111981.7174097826,0,0,0
280,143857.98,0,1,0,0,0,0,-143830.85685985527,0,0,0
394,20850.13,0,0,0,0,1,0,-140.13000000000102,0,0,0
400,245155.25,1,0,1,0,0,0,0.0,1,1,0
325,193658.11,0,0,1,0,0,0,-193658.11,1,1,0
705,171258.5,0,1,0,0,0,0,4395153.878940348,0,0,0
174,18887.22,1,0,1,0,0,0,0.0,1,1,0
328,67925.77,0,1,0,0,0,0,-24057.394527392433,0,0,0
519,105491.11,1,0,0,0,0,1,0.0,1,1,0
234,9919.34,0,0,0,0,1,0,6278.173614388619,0,0,0
569,22117.99,1,0,1,0,0,0,0.0,1,1,0
14,352110.45,0,1,0,0,0,0,1778072.8053000893,0,0,0
160,553382.39,0,0,1,0,0,0,-553382.39,1,1,0
690,343429.34,1,0,0,0,0,1,0.0,1,1,1
19,219015.49,0,1,0,0,0,0,-112572.18303322092,0,0,0
285,179648.89,1,0,0,0,0,1,0.0,1,1,0
595,76732.89,1,0,1,0,0,0,0.0,1,1,0
603,2319926.01,1,0,1,0,0,0,0.0,1,1,0
300,43909.32,0,0,0,0,1,0,-43909.32,0,0,0
399,22070.31,0,0,0,0,1,0,-22070.31,0,0,0
398,144069.85,0,0,1,0,0,0,-144069.85,1,1,0
17,22140.61,0,0,0,0,1,0,-22140.61,0,0,0
258,13860.24,0,0,0,0,1,0,16078.074123829485,0,0,0
39,206159.16,0,1,0,0,0,0,975126.1570149785,0,0,0
11,12461.0,1,0,0,0,0,1,0.0,1,1,0
397,91443.72,0,0,1,0,0,0,-91443.72,1,1,0
482,1059347.56,1,0,1,0,0,0,0.0,1,1,0
105,539087.79,1,0,1,0,0,0,0.0,1,1,0
205,245694.84,1,0,1,0,0,0,0.0,1,1,0
257,200403.01,0,0,1,0,0,0,-199349.01,1,1,0
207,11994.26,0,1,0,0,0,0,18058.09318892107,0,0,0
186,19233.62,0,0,0,0,1,0,125259.64175431439,0,0,0
326,7962.69,0,0,0,0,1,0,40659.696721791144,0,0,0
104,86170.94,1,0,1,0,0,0,0.0,1,1,0
274,249987.77,0,1,0,0,0,0,856242.0297786668,0,0,0
634,26153.82,1,0,1,0,0,0,0.0,1,1,0
462,46190.9,1,0,1,0,0,0,0.0,1,1,0
310,230955.34,0,1,0,0,0,0,-230861.69044282322,0,0,0
137,6608.4,0,0,0,0,1,0,-2329.3999999999996,0,0,0
88,9345700.07,1,0,0,0,0,1,0.0,1,1,1
566,92641.52,1,0,1,0,0,0,0.0,1,1,0
187,39490.7,0,0,1,0,0,0,-39490.7,1,1,0
25,18126.95,1,0,0,0,0,1,0.0,1,1,0
379,9354.18,0,0,0,0,1,0,11907.434209962012,0,0,0
14,47109.88,0,0,1,0,0,0,4294.752672017508,1,1,0
80,972920.87,1,0,0,0,0,1,0.0,1,1,1
129,127294.23,0,0,1,0,0,0,-115674.23,1,1,0
138,27254.92,0,0,0,0,1,0,-27254.92,0,0,0
171,948288.3,1,0,1,0,0,0,0.0,1,1,0
284,598249.23,0,0,0,0,0,1,-598249.23,1,1,1
190,16767.19,0,0,1,0,0,0,-16767.19,1,1,0
53,3640271.29,1,0,1,0,0,0,0.0,1,1,0
21,139256.37,0,0,1,0,0,0,-123718.37,1,1,0
153,109008.53,1,0,0,0,0,1,0.0,1,1,0
42,151599.71,0,0,1,0,0,0,-151599.71,1,1,0
36,238916.72,0,0,1,0,0,0,-238916.72,1,1,0
35,774171.4,0,0,1,0,0,0,-444722.4,1,1,0
330,237230.47,0,1,0,0,0,0,-136685.20017811056,0,0,0
317,46779.04,1,0,1,0,0,0,0.0,1,1,0
187,194452.81,0,0,1,0,0,0,-194452.81,1,1,0
554,2689.43,1,0,1,0,0,0,0.0,1,1,0
236,104403.9,0,0,0,0,0,1,-104403.9,1,1,0
165,6411.72,0,0,0,0,1,0,108551.68490228106,0,0,0
281,204778.86,1,0,1,0,0,0,0.0,1,1,0
399,189811.2,0,0,1,0,0,0,-176720.2,1,1,0
301,125501.51,0,1,0,0,0,0,8834174.517843327,0,0,0
553,244312.69,1,0,0,0,0,1,0.0,1,1,1
45,885.05,0,0,0,0,1,0,-885.05,0,0,0
16,242211.3,0,0,1,0,0,0,-242211.3,1,1,0
16,100254.78,0,1,0,0,0,0,5962526.435917229,0,0,0
140,4398.62,0,0,0,0,1,0,23245.325665218028,0,0,0
234,5775.5,0,0,0,0,1,0,-5162.5,0,0,0
134,81658.58,0,0,1,0,0,0,-81658.58,1,1,0
135,3764.79,0,0,0,0,1,0,60853.40357952366,0,0,0
298,233306.2,0,0,1,0,0,0,-209152.2,1,1,0
568,112988.36,1,0,1,0,0,0,0.0,1,1,0
349,86994.79,0,1,0,0,0,0,731657.203579105,0,0,0
375,581146.48,0,0,0,0,0,1,-581146.48,1,1,1
156,511574.02,0,0,1,0,0,0,-511431.02,1,1,0
285,24552.27,0,1,0,0,0,0,5613748.060558763,0,0,0
205,2595.0,0,0,0,0,1,0,-2595.0,0,0,0
515,290211.26,1,0,1,0,0,0,0.0,1,1,0
518,95441.19,0,1,0,0,0,0,-95446.65633886617,0,0,0
334,162591.44,0,0,1,0,0,0,-162591.44,1,1,0
55,309254.05,1,0,1,0,0,0,0.0,1,1,0
203,62029.26,0,1,0,0,0,0,1009895.6187655034,0,0,0
379,100506.2,0,0,1,0,0,0,-100390.2,1,1,0
283,6028.4,0,0,0,0,1,0,-1476.3999999999996,0,0,0
581,155002.83,1,0,1,0,0,0,0.0,1,1,0
297,57466.42,1,0,1,0,0,0,0.0,1,1,0
159,8534.54,0,0,0,0,1,0,51608.60832661549,0,0,0
15,65771.51,0,1,0,0,0,0,-65752.60441326248,0,0,0
397,398051.53,0,0,0,0,0,1,-398051.53,1,1,1
10,25978.31,0,0,0,0,1,0,-25736.31,0,0,0
303,297532.56,0,0,1,0,0,0,-297532.56,1,1,0
18,230084.76,0,1,0,0,0,0,195433.84666678484,0,0,0
331,8162.56,0,0,0,0,1,0,15778.772903358862,0,0,0
373,823703.92,0,0,0,0,0,1,-808125.92,1,1,1
186,8142605.46,1,0,0,0,0,1,0.0,1,1,1
137,15888.06,0,0,0,0,1,0,43534.13843100396,0,0,0
283,924912.26,1,0,1,0,0,0,0.0,1,1,0
137,186198.33,0,0,1,0,0,0,-186198.33,1,1,0
342,22402.21,1,0,1,0,0,0,0.0,1,1,0
349,126091.18,0,1,0,0,0,0,-69907.29334412038,0,0,0
279,98897.07,1,0,0,0,0,1,0.0,1,1,0
476,202846.05,0,0,1,0,0,0,-194755.05,1,1,0
205,566156.42,1,0,0,0,0,1,0.0,1,1,1
409,377096.39,1,0,0,0,0,1,0.0,1,1,1
1,132842.64,1,0,1,0,0,0,-128343.56000000001,1,1,0
146,7114590.07,1,0,0,0,0,1,0.0,1,1,1
330,182295.91,0,0,1,0,0,0,-182295.91,1,1,0
212,94261.84,1,0,0,0,0,1,0.0,1,1,0
412,2425164.58,1,0,1,0,0,0,0.0,1,1,0
232,101076.1,0,1,0,0,0,0,522374.86670559715,0,0,0
34,865948.49,1,0,1,0,0,0,0.0,1,1,0
524,21173.42,0,0,0,0,1,0,73434.37568638177,0,0,0
610,11785.03,0,0,0,0,1,0,-11785.03,0,0,0
45,5188875.35,1,0,0,0,0,1,0.0,1,1,1
311,286320.69,0,1,0,0,0,0,10856675.858306192,0,0,0
206,174703.21,0,1,0,0,0,0,-160757.3577134463,0,0,0
304,336090.59,0,0,1,0,0,0,-324015.59,1,1,0
284,28019.01,0,0,1,0,0,0,-6939.009999999998,1,1,0
225,26974.25,0,0,0,0,1,0,103244.205026116,0,0,0
227,44409.03,0,0,0,0,1,0,-13936.029999999999,0,0,0
22,18023.57,0,0,0,0,1,0,-18023.57,0,0,0
355,91340.64,0,0,1,0,0,0,-69012.64,1,1,0
45,357836.57,1,0,0,0,0,1,0.0,1,1,1
382,99930.88,0,0,1,0,0,0,-76528.88,1,1,0
143,18370.89,0,0,0,0,1,0,-18370.89,0,0,0
276,5039.21,0,0,0,0,1,0,-3036.21,0,0,0
255,122257.59,0,1,0,0,0,0,3622677.28195648,0,0,0
185,173324.39,0,1,0,0,0,0,5661004.5314524695,0,0,0
14,526425.83,0,0,1,0,0,0,-526425.83,1,1,0
240,140164.87,0,1,0,0,0,0,7551623.4762753565,0,0,0
404,137374.65,0,1,0,0,0,0,-125502.56344268577,0,0,0
134,133012.29,0,1,0,0,0,0,87982.93288766843,0,0,0
167,153379.85,0,0,0,0,0,1,-132131.85,1,1,0
178,240278.82,0,1,0,0,0,0,784579.4692970423,0,0,0
192,16612.97,0,0,0,0,1,0,333838.31154685013,0,0,0
258,7166.97,0,0,0,0,1,0,208313.7731356644,0,0,0
595,2209035.37,1,0,0,0,0,1,0.0,1,1,1
416,10000000.0,1,0,0,0,0,1,3019684.8493316974,1,1,1
283,199085.64,0,0,1,0,0,0,-199085.64,1,1,0
307,157676.04,0,0,1,0,0,0,-117139.04000000001,1,1,0
19,43528.29,0,0,1,0,0,0,-10830.29,1,1,0
400,1024679.76,0,0,0,0,0,1,-1024679.76,1,1,1
79,1619331.51,1,0,1,0,0,0,0.0,1,1,0
606,1026684.46,1,0,0,0,0,1,0.0,1,1,1
306,2052851.64,1,0,0,0,0,1,0.0,1,1,1
20,1603.94,0,0,0,0,1,0,-1603.94,0,0,0
19,34855.74,0,0,1,0,0,0,-34639.74,1,1,0
325,260347.74,0,0,1,0,0,0,-144654.74,1,1,0
235,412844.96,0,1,0,0,0,0,6114690.897130383,0,0,0
183,4354175.33,1,0,0,0,0,1,0.0,1,1,1
79,61178.51,1,0,0,0,0,1,0.0,1,1,0
351,52290.53,0,0,1,0,0,0,-52290.53,1,1,0
203,19926.49,0,0,1,0,0,0,-19926.49,1,1,0
636,729078.34,1,0,0,0,0,1,0.0,1,1,1
19,8981.96,0,0,0,0,1,0,110761.96474730512,0,0,0
33,214975.9,1,0,1,0,0,0,0.0,1,1,0
401,294175.76,0,0,1,0,0,0,-281964.76,1,1,0
402,7821.48,0,0,0,0,1,0,42031.87353944873,0,0,0
19,47133.16,0,0,1,0,0,0,-35836.16,1,1,0
564,3370781.65,1,0,1,0,0,0,0.0,1,1,0
140,138490.6,0,0,1,0,0,0,-34773.600000000006,1,1,0
403,345303.77,0,1,0,0,0,0,2878504.9021679824,0,0,0
44,144323.75,0,0,1,0,0,0,-33640.5,1,1,0
283,988588.41,0,0,0,0,0,1,-988588.41,1,1,1
13,344284.35,0,0,0,0,0,1,-344284.35,1,1,1
260,847383.45,1,0,1,0,0,0,0.0,1,1,0
281,842.23,0,0,0,0,1,0,-621.23,0,0,0
383,223276.07,0,0,1,0,0,0,-223276.07,1,1,0
411,6370726.84,1,0,1,0,0,0,0.0,1,1,0
57,1014816.16,1,0,1,0,0,0,0.0,1,1,0
18,85833.59,0,0,1,0,0,0,-85833.59,1,1,0
640,1732090.28,1,0,0,0,0,1,0.0,1,1,1
403,326341.2,0,1,0,0,0,0,-69748.47585361064,0,0,0
15,7672.47,0,0,0,0,1,0,-7672.47,0,0,0
455,9904.72,0,0,0,0,1,0,36051.786969547866,0,0,0
207,147594.2,0,0,1,0,0,0,-136109.2,1,1,0
425,3401641.0,1,0,1,0,0,0,0.0,1,1,0
211,73599.57,1,0,1,0,0,0,0.0,1,1,0
370,222040.45,0,1,0,0,0,0,13043902.422688985,0,0,0
350,22736.73,0,0,1,0,0,0,1676.8403189326636,1,1,0
19,20589.31,0,0,0,0,0,1,-17959.31,1,1,0
257,15853.0,0,0,0,0,1,0,-15853.0,0,0,0
209,7565.84,0,0,0,0,1,0,-7520.84,0,0,0
279,746.95,0,0,0,0,1,0,15216.1991857176,0,0,0
40,50806.51,0,0,1,0,0,0,678266.0626838165,1,1,0
184,271398.96,0,0,1,0,0,0,-261232.96000000002,1,1,0
137,3116833.75,1,0,0,0,0,1,0.0,1,1,1
282,132560.78,0,1,0,0,0,0,-113081.7119829764,0,0,0
396,76237.71,0,1,0,0,0,0,4145795.036272933,0,0,0
650,916886.3,1,0,0,0,0,1,0.0,1,1,1
307,276232.8,0,0,1,0,0,0,-213399.8,1,1,0
188,66065.6,0,0,1,0,0,0,-46092.600000000006,1,1,0
277,215590.55,0,0,1,0,0,0,-215590.55,1,1,0
368,199414.45,1,0,0,0,0,1,0.0,1,1,0
235,37045.66,0,0,0,0,1,0,-37045.66,0,0,0
208,3691.62,0,0,0,0,1,0,272939.6429445157,0,0,0
42,8542.55,0,0,0,0,1,0,29223.786875705006,0,0,0
44,387952.42,1,0,1,0,0,0,0.0,1,1,0
73,684796.16,1,0,0,0,0,1,0.0,1,1,1
571,72559.29,0,1,0,0,0,0,399606.5019374078,0,0,0
17,41150.81,0,0,1,0,0,0,331643.4781428458,1,1,0
260,19510.3,0,0,0,0,0,1,-9151.3,1,1,0
74,4375931.29,1,0,1,0,0,0,0.0,1,1,0
18,307739.18,1,0,1,0,0,0,0.0,1,1,0
